reset,address,consumption,gym,timestamp,multiStepPredictions.actual,multiStepPredictions.1,multiStepPredictions.5,multiStepBucketLikelihoods.1,multiStepBucketLikelihoods.5,multiStepBestPredictions.actual,multiStepBestPredictions.1,multiStepBestPredictions.5,anomalyScore,anomalyLabel,multiStepBestPredictions:multiStep:errorMetric='aae':steps=1:window=1000:field=consumption,prediction:trivial:errorMetric='aae':steps=5:window=1000:field=consumption,multiStepBestPredictions:multiStep:errorMetric='aae':steps=5:window=1000:field=consumption,prediction:trivial:errorMetric='aae':steps=1:window=1000:field=consumption
0,Shop 67 197-215 Condamine Street Balgowlah 2093,44.4,Balgowlah Platinum,2010-07-08 07:00:00,44.4,{39.82460033699999: 0.036514162069728962	 42.851: 0.099627454595079989	 37.4: 0.29445969507017483	 4.931661531399488: 0.055834376224655438	 40.4842: 0.052375357724307015	 38.43165599999999: 0.081718131666639313	 4.754889103025941: 0.046763549559291857	 38.9879171: 0.065213026868743418},{39.82460033699999: 0.036406911262222265	 43.52799999999999: 0.067637126809343501	 42.851: 0.14287545529424323	 38.2245: 0.034820053724782821	 37.4: 0.30914701265736488	 4.754889103025941: 0.060771444849109485	 43.629999999999995: 0.091646523910131963	 38.9879171: 0.064696122154527691},{64: 0.099627454595079989	 1: 0.046763549559291857	 55: 0.29445969507017483	 56: 0.081718131666639313	 57: 0.065213026868743418	 59: 0.036514162069728962	 60: 0.052375357724307015},{64: 0.14287545529424323	 65: 0.091646523910131963	 1: 0.060771444849109485	 55: 0.30914701265736488	 56: 0.034820053724782821	 57: 0.064696122154527691	 59: 0.036406911262222265},44.4,37.4,37.4,0.5,[],8.44898033398,15.6931972789,13.7211710937,6.02119205298
0,Shop 67 197-215 Condamine Street Balgowlah 2093,39.8,Balgowlah Platinum,2010-07-08 08:00:00,39.8,{39.82460033699999: 0.051241380643642746	 38.9879171: 0.090071518270017928	 44.181: 0.077594073245611683	 37.4: 0.070572108097015654	 40.4842: 0.056674723874275974	 38.43165599999999: 0.11681946500463526	 4.754889103025941: 0.05731377113676342	 42.851: 0.053142390892367067},{38.43165599999999: 0.093861492910691929	 43.52799999999999: 0.078299893808150015	 38.9879171: 0.15908798335039143	 38.2245: 0.086210452081692687	 37.4: 0.096737016984837887	 4.754889103025941: 0.086365980904766812	 43.629999999999995: 0.066483734865165456	 42.851: 0.10049082387146971},{64: 0.053142390892367067	 1: 0.05731377113676342	 66: 0.077594073245611683	 55: 0.070572108097015654	 56: 0.11681946500463526	 57: 0.090071518270017928	 59: 0.051241380643642746	 60: 0.056674723874275974},{64: 0.10049082387146971	 65: 0.066483734865165456	 1: 0.086365980904766812	 55: 0.096737016984837887	 56: 0.086210452081692687	 57: 0.15908798335039143},39.8,38.431656,38.9879171,0.5,[],8.40239720021,15.8236486486,13.6339475248,6.01184210526
0,Shop 67 197-215 Condamine Street Balgowlah 2093,43.2,Balgowlah Platinum,2010-07-08 09:00:00,43.2,{38.43165599999999: 0.037547669641841093	 44.05959999999999: 0.10181761250328436	 38.9879171: 0.063622464429006598	 40.4842: 0.18470601024385988	 39.82460033699999: 0.11132052285092087	 44.2467: 0.074871915561535857	 4.754889103025941: 0.031444380495113396	 36.99032299999999: 0.067168330132321555},{4.988087901999269: 0.071353925308149116	 39.82460033699999: 0.094374138490634474	 43.52799999999999: 0.09969696527330929	 38.9879171: 0.092285631660423265	 47.35999999999999: 0.067168611766413325	 40.4842: 0.10648364429794892	 4.754889103025941: 0.08284102662377546	 42.851: 0.073607745329425003},{1: 0.031444380495113396	 66: 0.074871915561535857	 54: 0.067168330132321555	 56: 0.037547669641841093	 57: 0.063622464429006598	 59: 0.11132052285092087	 60: 0.18470601024385988},{64: 0.073607745329425003	 1: 0.08284102662377546	 65: 0.09969696527330929	 71: 0.067168611766413325	 57: 0.092285631660423265	 59: 0.094374138490634474	 60: 0.10648364429794892},43.2,40.4842,40.4842,0.5,[],8.36522989824,15.9751677852,13.5606713669,5.99477124183
0,Shop 67 197-215 Condamine Street Balgowlah 2093,42.3,Balgowlah Platinum,2010-07-08 10:00:00,42.3,{38.9879171: 0.072312791223652917	 4.931661531399488: 0.038329963524711838	 37.4: 0.045927055126283443	 40.4842: 0.11531491369322851	 39.817220235899995: 0.11231647629176535	 44.2467: 0.12799201633122073	 36.99032299999999: 0.055144737458103076	 43.534299999999995: 0.11532381599673965},{22.355279999999997: 0.18766195882057532	 44.181: 0.14107514243955441	 43.534299999999995: 0.16815597238688587	 4.931661531399488: 0.056292504163176112	 41.251099999999994: 0.090560942674103417	 40.4842: 0.14996027650084534	 22.9: 0.10038862997952373	 42.851: 0.022149132131481973},{1: 0.038329963524711838	 66: 0.12799201633122073	 65: 0.11532381599673965	 54: 0.055144737458103076	 55: 0.045927055126283443	 57: 0.072312791223652917	 59: 0.11231647629176535	 60: 0.11531491369322851},{64: 0.022149132131481973	 1: 0.056292504163176112	 66: 0.14107514243955441	 65: 0.16815597238688587	 60: 0.14996027650084534	 61: 0.090560942674103417	 30: 0.18766195882057532	 31: 0.10038862997952373},42.3,44.2467,22.35528,0.5,[],8.32355113267,16.0,13.6032316911,5.96168831169
0,Shop 67 197-215 Condamine Street Balgowlah 2093,44.1,Balgowlah Platinum,2010-07-08 11:00:00,44.1,{38.78999999999999: 0.059769870997443332	 42.95569999999999: 0.064026529399245774	 38.9879171: 0.07163794669914543	 40.4842: 0.08744167261962911	 39.817220235899995: 0.13310734648052236	 44.2467: 0.20597962577131354	 39.4875: 0.027329565150135075	 36.99032299999999: 0.10287687484251964},{38.78999999999999: 0.079732714165008989	 39.82460033699999: 0.092457176589252635	 38.9879171: 0.08372750244146436	 44.181: 0.32167784474343231	 4.931661531399488: 0.022869061121107183	 37.4: 0.024999999999999946	 40.4842: 0.11005411791743898	 36.99032299999999: 0.049119702287950824},{64: 0.064026529399245774	 66: 0.20597962577131354	 54: 0.10287687484251964	 57: 0.07163794669914543	 58: 0.027329565150135075	 59: 0.13310734648052236	 60: 0.08744167261962911},{1: 0.022869061121107183	 66: 0.32167784474343231	 54: 0.049119702287950824	 55: 0.024999999999999946	 57: 0.08372750244146436	 59: 0.092457176589252635	 60: 0.11005411791743898},44.1,44.2467,44.181,0.5,[],8.2707972544,15.901986755,13.5136804879,5.93483870968
0,Shop 67 197-215 Condamine Street Balgowlah 2093,37.9,Balgowlah Platinum,2010-07-08 12:00:00,37.9,{42.95569999999999: 0.043213271787312935	 38.43165599999999: 0.20288325023475073	 38.9879171: 0.08093760788678217	 40.4842: 0.039234699912654845	 39.817220235899995: 0.11616865466389187	 44.2467: 0.10761440764674869	 41.56576999999999: 0.050751687473771574	 36.99032299999999: 0.063311314339109026},{38.78999999999999: 0.054399595781476608	 38.43165599999999: 0.039899642228888095	 38.9879171: 0.14755918885924751	 44.181: 0.10493655409446305	 36.6: 0.042470610097641394	 40.4842: 0.072988090626390792	 39.82460033699999: 0.11609564978078044	 36.99032299999999: 0.064498753421804042},{64: 0.043213271787312935	 66: 0.10761440764674869	 54: 0.063311314339109026	 56: 0.20288325023475073	 57: 0.08093760788678217	 59: 0.11616865466389187	 60: 0.039234699912654845	 62: 0.050751687473771574},{66: 0.10493655409446305	 53: 0.042470610097641394	 54: 0.064498753421804042	 56: 0.039899642228888095	 57: 0.14755918885924751	 59: 0.11609564978078044	 60: 0.072988090626390792},37.9,38.431656,38.9879171,0.5,[],8.22118737456,15.8401315789,13.4319320446,5.93653846154
0,Shop 67 197-215 Condamine Street Balgowlah 2093,39.4,Balgowlah Platinum,2010-07-08 13:00:00,39.4,{42.95569999999999: 0.07722372621209854	 38.43165599999999: 0.22407556147629151	 38.9879171: 0.043495916075646582	 40.4842: 0.054817766498296942	 39.817220235899995: 0.12543984490067189	 41.56576999999999: 0.034393331620075393	 44.20269: 0.085265425493282476	 36.99032299999999: 0.13107217829652854},{38.78999999999999: 0.032660537836222976	 38.43165599999999: 0.16508674490596684	 38.9879171: 0.085042625065187422	 40.4842: 0.043015750543628779	 39.82460033699999: 0.12261212498716582	 44.2467: 0.064676759620402952	 22.9: 0.037486957189752174	 36.99032299999999: 0.15481007817958076},{64: 0.07722372621209854	 66: 0.085265425493282476	 54: 0.13107217829652854	 56: 0.22407556147629151	 57: 0.043495916075646582	 59: 0.12543984490067189	 60: 0.054817766498296942	 62: 0.034393331620075393},{66: 0.064676759620402952	 54: 0.15481007817958076	 56: 0.16508674490596684	 57: 0.085042625065187422	 59: 0.12261212498716582	 60: 0.043015750543628779	 31: 0.037486957189752174},39.4,38.431656,38.431656,0.5,[],8.17499091995,15.7392156863,13.3504706848,5.90828025478
0,Shop 67 197-215 Condamine Street Balgowlah 2093,35.8,Balgowlah Platinum,2010-07-08 14:00:00,35.8,{42.95569999999999: 0.051066871771269458	 38.43165599999999: 0.076576748652703155	 38.9879171: 0.062667287969078417	 38.12715: 0.12930141416544097	 39.817220235899995: 0.15085914063646561	 41.56576999999999: 0.039592176093760659	 44.20269: 0.091783428916446599	 36.99032299999999: 0.11920386613952154},{38.78999999999999: 0.037306749179287772	 38.43165599999999: 0.038356746981153933	 38.9879171: 0.11551909107521836	 38.2245: 0.10853857610158743	 40.4842: 0.05515752012565997	 39.817220235899995: 0.14291242234244492	 44.2467: 0.11631437751540784	 36.99032299999999: 0.080567726286521396},{64: 0.051066871771269458	 66: 0.091783428916446599	 54: 0.11920386613952154	 56: 0.12930141416544097	 57: 0.062667287969078417	 59: 0.15085914063646561	 62: 0.039592176093760659},{66: 0.11631437751540784	 54: 0.080567726286521396	 56: 0.10853857610158743	 57: 0.11551909107521836	 59: 0.14291242234244492	 60: 0.05515752012565997},35.8,39.8172202359,39.8172202359,0.5,[],8.14867591562,15.6850649351,13.2898651624,5.89367088608
0,Shop 67 197-215 Condamine Street Balgowlah 2093,38.2,Balgowlah Platinum,2010-07-08 15:00:00,38.2,{42.95569999999999: 0.041832634889640043	 38.43165599999999: 0.048435841949764531	 39.11154197: 0.15199523878781976	 38.12715: 0.051866766818411549	 39.817220235899995: 0.10782046307071609	 36.6: 0.14875489664736588	 44.20269: 0.062250931426682386	 36.99032299999999: 0.12227638845213876},{38.43165599999999: 0.036743628485993399	 38.9879171: 0.11542917383686137	 4.931661531399488: 0.038864086083398613	 39.817220235899995: 0.10294893816693383	 36.6: 0.17952671268139789	 44.2467: 0.066964110104338226	 22.9: 0.046266946560069251	 36.99032299999999: 0.11253183967255921},{64: 0.041832634889640043	 66: 0.062250931426682386	 53: 0.14875489664736588	 54: 0.12227638845213876	 56: 0.051866766818411549	 58: 0.15199523878781976	 59: 0.10782046307071609},{1: 0.038864086083398613	 66: 0.066964110104338226	 53: 0.17952671268139789	 54: 0.11253183967255921	 56: 0.036743628485993399	 57: 0.11542917383686137	 59: 0.10294893816693383	 31: 0.046266946560069251},38.2,39.11154197,36.6,0.5,[],8.10315934992,15.6103225806,13.2144466775,5.87169811321
0,Shop 67 197-215 Condamine Street Balgowlah 2093,37.2,Balgowlah Platinum,2010-07-08 16:00:00,37.2,{42.95569999999999: 0.050887991761441313	 38.43165599999999: 0.038133221681475919	 39.11154197: 0.17815807663561933	 40.4842: 0.038871487448817126	 39.817220235899995: 0.11064571652523444	 35.8: 0.054479741374654451	 44.20269: 0.063080104520501626	 36.99032299999999: 0.10838208244992396},{6.88: 0.030018027941916599	 38.43165599999999: 0.034340774656363753	 38.9879171: 0.28148976558507938	 4.931661531399488: 0.027371243764175074	 39.817220235899995: 0.11935693425146186	 36.6: 0.040596934705585126	 44.2467: 0.097196010902177027	 36.99032299999999: 0.074892712505809936},{64: 0.050887991761441313	 66: 0.063080104520501626	 52: 0.054479741374654451	 54: 0.10838208244992396	 56: 0.038133221681475919	 58: 0.17815807663561933	 59: 0.11064571652523444	 60: 0.038871487448817126},{1: 0.027371243764175074	 66: 0.097196010902177027	 4: 0.030018027941916599	 53: 0.040596934705585126	 54: 0.074892712505809936	 56: 0.034340774656363753	 57: 0.28148976558507938	 59: 0.11935693425146186},37.2,39.11154197,38.9879171,0.5,[],8.0644617413,15.5544871795,13.141199693,5.84125
0,Shop 67 197-215 Condamine Street Balgowlah 2093,40.2,Balgowlah Platinum,2010-07-08 17:00:00,40.2,{38.149004999999995: 0.099405286979483823	 38.43165599999999: 0.079696440611106034	 39.11154197: 0.10760931549549795	 39.817220235899995: 0.10930122967678417	 35.8: 0.071552845767004047	 39.4875: 0.049742679741208641	 44.20269: 0.047113809962006502	 36.99032299999999: 0.076099525870993417},{38.43165599999999: 0.25645663401309188	 38.9879171: 0.072305187602544674	 4.931661531399488: 0.041018559048819174	 39.817220235899995: 0.12390267811569156	 39.4875: 0.045402182672342979	 22.9: 0.031540553929821954	 44.20269: 0.060454895276647207	 36.99032299999999: 0.080719554499847981},{66: 0.047113809962006502	 52: 0.071552845767004047	 54: 0.076099525870993417	 56: 0.079696440611106034	 58: 0.049742679741208641	 59: 0.10930122967678417},{1: 0.041018559048819174	 66: 0.060454895276647207	 54: 0.080719554499847981	 56: 0.25645663401309188	 57: 0.072305187602544674	 58: 0.045402182672342979	 59: 0.12390267811569156	 31: 0.031540553929821954},40.2,39.8172202359,38.431656,0.5,[],8.01674943088,15.4700636943,13.0687611217,5.82360248447
0,Shop 67 197-215 Condamine Street Balgowlah 2093,41.0,Balgowlah Platinum,2010-07-08 18:00:00,41.0,{38.149004999999995: 0.084432915868131925	 39.11154197: 0.088078232334411075	 39.817220235899995: 0.12868721109101705	 37.05322609999999: 0.10065373896322913	 44.8: 0.11300909852963449	 35.8: 0.056858235693370805	 41.56576999999999: 0.038587359785649797	 44.20269: 0.079750137625680631},{6.88: 0.038986589726217193	 38.43165599999999: 0.10188250327408889	 38.9879171: 0.098091473655441436	 39.817220235899995: 0.10263026577285714	 22.9: 0.035285134699068542	 44.8: 0.12399956859332424	 44.20269: 0.054611125102570032	 36.99032299999999: 0.075074361287924038},{66: 0.079750137625680631	 67: 0.11300909852963449	 52: 0.056858235693370805	 54: 0.10065373896322913	 56: 0.084432915868131925	 58: 0.088078232334411075	 59: 0.12868721109101705	 62: 0.038587359785649797},{66: 0.054611125102570032	 67: 0.12399956859332424	 4: 0.038986589726217193	 54: 0.075074361287924038	 56: 0.10188250327408889	 57: 0.098091473655441436	 59: 0.10263026577285714	 31: 0.035285134699068542},41.0,39.8172202359,44.8,0.5,[],7.97456443294,15.382278481,13.0100980766,5.79259259259
0,Shop 67 197-215 Condamine Street Balgowlah 2093,38.1,Balgowlah Platinum,2010-07-08 19:00:00,38.1,{38.149004999999995: 0.11502752825440012	 43.534299999999995: 0.043875799581579812	 39.11154197: 0.089417764997435922	 42.95569999999999: 0.045010821491951708	 37.05322609999999: 0.10436321502303443	 39.93205416513: 0.13210509353987585	 35.8: 0.065818359138884952	 44.20269: 0.082334503852055069},{38.43165599999999: 0.099373621645122187	 43.534299999999995: 0.047101922305028174	 44.449999999999996: 0.16129864865633983	 39.11154197: 0.08304877110395649	 39.817220235899995: 0.07386866025865943	 44.8: 0.047675398004090194	 44.20269: 0.10175695422733098	 36.99032299999999: 0.054139399912417292},{64: 0.045010821491951708	 65: 0.043875799581579812	 66: 0.082334503852055069	 52: 0.065818359138884952	 54: 0.10436321502303443	 56: 0.11502752825440012	 58: 0.089417764997435922	 59: 0.13210509353987585},{65: 0.047101922305028174	 66: 0.10175695422733098	 67: 0.047675398004090194	 54: 0.054139399912417292	 56: 0.099373621645122187	 58: 0.08304877110395649	 59: 0.07386866025865943},38.1,39.9320541651,44.45,0.5,[],7.93688032086,15.3,12.9682106673,5.77484662577
0,Shop 67 197-215 Condamine Street Balgowlah 2093,38.4,Balgowlah Platinum,2010-07-08 20:00:00,38.4,{38.149004999999995: 0.090509040582654077	 39.11154197: 0.10038438445433238	 40.4842: 0.038544615155603951	 37.05322609999999: 0.15931868675889557	 39.93205416513: 0.13889247660672407	 35.8: 0.037073145597270755	 44.20269: 0.066242065514517015	 39.45299999999999: 0.05749068169101812},{38.43165599999999: 0.056152079084988142	 44.449999999999996: 0.045790021717393714	 39.11154197: 0.11734280788315388	 38.12715: 0.091004405863557986	 39.817220235899995: 0.064152538904171136	 35.8: 0.038164158165165739	 44.20269: 0.066352211733169839	 36.99032299999999: 0.15823676184200644},{66: 0.066242065514517015	 52: 0.037073145597270755	 54: 0.15931868675889557	 56: 0.090509040582654077	 58: 0.05749068169101812	 59: 0.13889247660672407	 60: 0.038544615155603951},{66: 0.066352211733169839	 52: 0.038164158165165739	 54: 0.15823676184200644	 56: 0.091004405863557986	 58: 0.11734280788315388	 59: 0.064152538904171136},38.4,37.0532261,36.990323,0.5,[],7.89669674513,15.205625,12.8959698319,5.74146341463
0,Shop 67 197-215 Condamine Street Balgowlah 2093,13.8,Balgowlah Platinum,2010-07-08 21:00:00,13.8,{39.11154197: 0.090222213039750504	 31.2: 0.050979470509081172	 38.134303499999994: 0.12110394125059436	 37.05322609999999: 0.11724490060295081	 39.93205416513: 0.13289111832886918	 35.8: 0.048630624937905417	 44.20269: 0.041575379647942765	 39.45299999999999: 0.044745524674485823},{38.149004999999995: 0.060096633201155651	 38.43165599999999: 0.090686902790776611	 39.11154197: 0.10029494064190057	 4.931661531399488: 0.0479015574371369	 39.817220235899995: 0.082163207401734453	 22.9: 0.049881590614632751	 44.20269: 0.044365289190480828	 36.99032299999999: 0.07251597144399928},{66: 0.041575379647942765	 44: 0.050979470509081172	 52: 0.048630624937905417	 54: 0.11724490060295081	 56: 0.12110394125059436	 58: 0.044745524674485823	 59: 0.13289111832886918},{1: 0.0479015574371369	 66: 0.044365289190480828	 54: 0.07251597144399928	 56: 0.090686902790776611	 58: 0.10029494064190057	 59: 0.082163207401734453	 31: 0.049881590614632751},13.8,39.9320541651,39.11154197,0.5,[],8.00721406282,15.2565217391,12.9730851868,5.85575757576
0,Shop 67 197-215 Condamine Street Balgowlah 2093,9.5,Balgowlah Platinum,2010-07-08 22:00:00,9.5,{38.21401245: 0.063993615285334107	 4.931661531399488: 0.16839523902594525	 5.482757149999999: 0.038416730315640336	 39.93205416513: 0.061466431105333542	 22.428695999999995: 0.098067399886705667	 4.754889103025941: 0.093451665977243151	 22.9: 0.068630230606683329	 41.56576999999999: 0.039101064524866856},{6.88: 0.071400390134830072	 38.149004999999995: 0.075798297014112295	 39.11154197: 0.088367307780203547	 4.931661531399488: 0.065538066388172389	 5.482757149999999: 0.064674250429536576	 39.817220235899995: 0.077797272223499747	 37.05322609999999: 0.09904477073258891	 44.20269: 0.050691827834843904},{1: 0.093451665977243151	 2: 0.038416730315640336	 62: 0.039101064524866856	 56: 0.063993615285334107	 59: 0.061466431105333542	 30: 0.098067399886705667	 31: 0.068630230606683329},{1: 0.065538066388172389	 2: 0.064674250429536576	 4: 0.071400390134830072	 66: 0.050691827834843904	 54: 0.09904477073258891	 56: 0.075798297014112295	 58: 0.088367307780203547	 59: 0.077797272223499747},9.5,4.9316615314,37.0532261,0.5,[],7.98649794479,15.3518518519,13.0630860567,5.84638554217
0,Shop 67 197-215 Condamine Street Balgowlah 2093,22.0,Balgowlah Platinum,2010-07-08 23:00:00,22.0,{10.7: 0.073221466083733686	 6.88: 0.093327572210831711	 38.21401245: 0.027154506282134915	 4.931661531399488: 0.14166376460491834	 22.428695999999995: 0.18561021839287206	 22.9: 0.03480127549361036	 4.754889103025941: 0.1749866455633019	 15.200000000000001: 0.089969164116891376},{6.88: 0.056318279541618679	 38.149004999999995: 0.060959082423176346	 39.11154197: 0.095357926505437215	 40.4842: 0.037729502588303702	 37.05322609999999: 0.11145099526686054	 39.93205416513: 0.1482375591293123	 44.8: 0.039620174365314398	 44.20269: 0.051492663567739121},{1: 0.1749866455633019	 4: 0.093327572210831711	 10: 0.073221466083733686	 18: 0.089969164116891376	 56: 0.027154506282134915	 30: 0.18561021839287206	 31: 0.03480127549361036},{66: 0.051492663567739121	 67: 0.039620174365314398	 4: 0.056318279541618679	 54: 0.11145099526686054	 56: 0.060959082423176346	 58: 0.095357926505437215	 59: 0.1482375591293123	 60: 0.037729502588303702},22.0,22.428696,39.9320541651,0.5,[],7.94124164571,15.3742331288,13.0929570266,5.88622754491
